100.5410762, 13.7498782
100.5410661, 13.7500483
100.5293757, 13.679341
100.529403, 13.6789436
100.5354608, 13.7118873
100.535166, 13.7117529
100.5347386, 13.7379708
100.5345959, 13.7379895
100.6272813, 13.6688603
100.6260028, 13.6691631
100.644168, 13.6616916
100.6435586, 13.661383
100.641919, 13.6563693
100.6423594, 13.6566723
100.5487674, 13.7566509
100.5486783, 13.7561383
100.5152696, 13.7317068
100.515467, 13.7318068
100.5587428, 13.7545644
100.5585859, 13.7540607
100.5641124, 13.7524591
100.5611581, 13.7533637
100.5803605, 13.7548621
100.5798676, 13.7545726
100.5781636, 13.754399
100.5787178, 13.7545136
100.626436, 13.6271289
100.626377, 13.6277624
100.6265003, 13.6280227
100.6270688, 13.6282777
100.6273379, 13.6282127
100.6273672, 13.6275639
100.6272321, 13.6272905
100.6267173, 13.6270356
100.6421869, 13.6558398
100.641996, 13.6562513
100.6428441, 13.656071
100.6424656, 13.655823
100.4966217, 13.7373927
100.4969496, 13.7374617
100.7765283, 13.7218662
100.7765282, 13.721751
100.5120378, 13.9589567
100.513765, 13.9588314
100.5096773, 13.9589589
100.5132179, 13.9598025
100.5146248, 13.9585448
100.5096678, 13.9587789
100.4962244, 13.6964484
100.4967777, 13.6959196
100.4971712, 13.6969417
100.4976743, 13.698797
100.4993874, 13.6993022
100.4957023, 13.6986235
100.5348231, 13.7394852
100.5349618, 13.7394646
100.5341673, 13.7342045
100.5340515, 13.7342269
100.5355245, 13.744071
100.5356856, 13.7440351
100.5340167, 13.73314
100.5339049, 13.7331544
100.5345344, 13.7365662
100.5343783, 13.7365961
100.4954604, 13.9140354
100.4956123, 13.9142081
100.5162455, 13.7381466
100.5167252, 13.7382087
100.5424919, 13.7622411
100.5424232, 13.7629164
100.5424661, 13.7624079
100.5429811, 13.762858
100.543024, 13.762633
100.3788873, 13.6118469
100.3795426, 13.6117327
100.3845709, 13.6168704
100.3842539, 13.6172445
100.5335989, 13.7307169
100.5335853, 13.7309564
100.5337201, 13.7308988
100.5484801, 14.0164853
100.5503, 14.0159581
100.5531931, 14.0114841
100.551907, 14.0129249
100.5348178, 13.6644425
100.5388415, 13.665012
100.517693, 13.6617193
100.5161157, 13.6626576
100.5379679, 13.6640707
100.5351093, 13.6643771
100.5384062, 13.6671549
100.538489, 13.6661565
100.53881, 13.6630172
100.6799271, 13.8189395
100.6770461, 13.8190788
100.6275787, 13.8252866
100.6283558, 13.8250693
100.6288131, 13.8263053
100.6281895, 13.8267364
100.6075718, 13.7824107
100.6079017, 13.7867712
100.6104666, 13.7896974
100.6095397, 13.7860255
100.4172286, 13.9387832
100.4171318, 13.9365041
100.6612172, 13.6609912
100.6596866, 13.6619136
100.6600208, 13.662298
100.661093, 13.6618062
100.6798538, 13.6513893
100.6797366, 13.6508707
100.6777781, 13.6526028
100.677924, 13.6518065
100.76399, 13.7216141
100.7639888, 13.7217389
100.7539891, 13.7221032
100.7539552, 13.7219818
100.7837794, 13.7219882
100.7837842, 13.7218806
100.7965203, 13.7197703
100.7964838, 13.7196689
100.5893415, 13.7423173
100.5900652, 13.7418973
100.5901661, 13.7418379
100.5911682, 13.741984
100.5918547, 13.7430412
100.5913731, 13.7422453
100.5895239, 13.7432556
100.5897049, 13.7436818
100.5912846, 13.7419606
100.5892468, 13.7423249
100.5893442, 13.7426232
100.5896887, 13.7407562
100.5256167, 14.0194839
100.5256034, 14.0193668
100.5165077, 13.9601537
100.5150772, 13.9594255
100.5146782, 13.9592484
100.5150044, 13.9587468
100.5254643, 14.0193906
100.5254815, 14.0195071
100.5134554, 13.9600984
100.5145483, 13.9595333
100.5166737, 13.9603853
100.7763342, 13.7217484
100.7763344, 13.7218636
100.4070787, 13.6970475
100.4068627, 13.6983075
100.5779342, 13.5943879
100.5779468, 13.5942587
100.4065851, 13.6849478
100.4068764, 13.68724
100.4064188, 13.6789877
100.4112066, 13.6832933
100.4068519, 13.6854456
100.407483, 13.6883422
100.4072101, 13.6854195
100.4071055, 13.6826232
100.4070873, 13.680838
100.4112154, 13.6831629
100.4071169, 13.6812889
100.4060122, 13.6728631
100.4064293, 13.6728553
100.4063633, 13.6715389
100.4058421, 13.6715475
100.4076602, 13.6964742
100.4068381, 13.7037681
100.4063473, 13.7033329
100.407294, 13.7105802
100.4062614, 13.7101411
100.5387407, 13.6628421
100.5370029, 13.6646875
100.4536256, 13.7098354
100.4644536, 13.7146423
100.4575324, 13.711753
100.4597516, 13.7158282
100.460601, 13.7131746
100.4610337, 13.7143612
100.4604034, 13.7155077
100.4621565, 13.7143221
100.4619695, 13.7126492
100.4596208, 13.7125751
100.4058015, 13.7074708
100.4036504, 13.7095959
100.4023558, 13.7101848
100.4061664, 13.7142191
100.4080705, 13.7114843
100.4091938, 13.7108957
100.4063181, 13.7136506
100.4047646, 13.711408
100.4140134, 13.6445534
100.4117501, 13.6439272
100.4090078, 13.6455184
100.4131787, 13.6445689
100.4074911, 13.6403569
100.408242, 13.6418195
100.408913, 13.6447772
100.4086238, 13.6452887
100.4091052, 13.6454123
100.4060592, 13.650621
100.4056149, 13.6504191
100.4018616, 13.6608386
100.4052786, 13.6636302
100.4051211, 13.6615814
